main_category,currency,goal,pledged,state,backers,country,2 pledged,2_pledged_real,2_goal_real
3,1,7500,10556,1,115,2,10556,10556,7500
1,1,1200,156,0,10,2,156,156,1200
4,4,5000,10,0,2,3,7.63,7.68,3838.18
5,1,30000,278,0,15,2,278,278,30000
8,1,2500,280,0,15,2,280,280,2500
1,1,3500,5122.42,1,132,2,5122.42,5122.42,3500
1,1,35000,3994,0,128,2,3994,3994,35000
1,1,20000,31,0,3,2,31,31,20000
8,1,115440,225,0,6,2,225,225,115440
2,1,5000,145,0,2,2,45,145,5000
5,1,99,81,0,38,2,81,81,99
2,1,45000,11035,0,51,2,11035,11035,45000
11,3,200,50,0,1,6,0,54.38,217.52
10,1,800,25,0,1,2,25,25,800
1,1,250000,72,0,4,2,72,72,250000
7,1,2500,3391,1,32,2,2944,3391,2500
1,1,10000,0,0,0,2,25,0,10000
9,1,500,570,1,15,2,570,570,500
12,1,1000,2481,1,20,2,2481,2481,1000
11,1,1550,416,0,19,2,416,416,1550
10,1,1800,590,0,16,2,590,590,1800
1,1,2000,6083,1,133,2,1054,6083,2000
1,2,3500,278.12,0,13,1,448.22,445.25,5603.23
2,1,10000,55,0,1,2,55,55,10000
8,1,5000,255,0,7,2,255,255,5000
2,1,1200,2055,1,4,2,2055,2055,1200
12,3,3800,4252.5,1,122,6,4773.26,4749.17,4243.82
5,1,30000,12300,0,69,2,12300,12300,30000
6,1,4000,400,0,4,2,200,400,4000
1,1,24000,0,0,0,2,0,0,24000
7,1,900000,489,0,15,2,489,489,900000
2,1,5500,5692,1,76,2,5692,5692,5500
1,1,1200,32,0,3,2,32,32,1200
1,4,3000,1225,0,5,4,874.39,875.31,2143.62
8,2,4000,4327,1,88,1,6128.16,6234.6,5763.44
4,1,50000,5,0,1,2,5,5,50000
5,1,20000,15108,0,196,2,987,15108,20000
8,1,77777,0,0,0,2,0,0,77777
2,1,3000,1354,0,13,2,1354,1354,3000
7,1,3000,51,0,6,2,15,51,3000
11,1,3000,3720,1,57,2,3720,3720,3000
1,1,550,3804,1,104,2,3804,3804,550
2,1,20000,23343,1,222,2,2200,23343,20000
12,1,15000,0,0,0,2,0,0,15000
10,4,700,1391,1,29,3,1254.79,1251.12,629.61
1,1,3000,1194,0,17,2,53,1194,3000
5,1,2500,2776.77,1,42,2,249.77,2776.77,2500
12,1,90000,92022.6,1,631,2,92022.6,92022.6,90000
1,1,3000,6015.5,1,135,2,6015.5,6015.5,3000
4,1,12000,170,0,5,2,170,170,12000
2,1,6000,6050,1,44,2,6050,6050,6000
4,1,50000,16122,0,80,2,16122,16122,50000
2,1,5000,5,0,1,2,5,5,5000
3,1,3500,3560,1,43,2,3560,3560,3500
9,1,1000,1000,1,15,2,1000,1000,1000
1,1,20000,27188,1,339,2,1835,27188,20000
3,3,1000,90,0,2,6,59.97,95.78,1064.2
12,4,25000,6402,0,17,3,80.55,4734.16,18487.02
3,1,1500,2575,1,28,2,2575,2575,1500
1,4,1000,2772,1,119,3,85.19,2095.4,755.92
2,1,10000,0,0,0,2,0,0,10000
2,1,20000,2141.1,0,30,2,2141.1,2141.1,20000
5,3,13000,112,0,7,6,73.46,119.19,13834.64
8,1,5000,160,0,3,2,160,160,5000
7,1,20000,2175,0,28,2,2175,2175,20000
8,1,3500,250,0,7,2,250,250,3500
12,1,43000,100,0,1,2,100,100,43000
1,1,2500,0,0,0,2,0,0,2500
2,1,6500,355,0,8,2,355,355,6500
2,1,808,1560,1,17,2,1285,1560,808
2,1,2500,2551,1,25,2,2551,2551,2500
4,1,15000,90,0,3,2,90,90,15000
2,1,1500,0,0,0,2,0,0,1500
4,3,1500,0,0,0,6,0,0,1670.25
1,1,5000,455,0,16,2,455,455,5000
4,1,15000,18961,1,204,2,4195,18961,15000
10,1,5000,590,0,13,2,590,590,5000
1,1,2750,3166,1,45,2,3166,3166,2750
8,1,4500,102,0,3,2,102,102,4500
1,1,20000,24016,1,310,2,1045,24016,20000
2,4,12000,1176,0,15,4,900.72,866.94,8846.3
9,2,1500,1623,1,54,1,2491.06,2489.65,2300.97
3,1,3500,165,0,5,2,165,165,3500
7,4,10000,10440,1,283,3,2383.61,7651.15,7328.69
5,3,30000,3490,0,38,5,3897.58,3818.42,32823.12
1,1,50000,5,0,1,2,5,5,50000
7,3,45000,11536,0,49,6,12456.28,12922.59,50408.87
8,1,2000,10,0,1,2,0,10,2000
7,1,12000,5900,0,115,2,5900,5900,12000
7,1,2000,300,0,13,2,300,300,2000
1,1,2000,5,0,1,2,5,5,2000
4,1,100000,51,0,1,2,51,51,100000
10,1,5000,50,0,2,2,50,50,5000
5,3,20000,1400,0,34,5,619.94,1512.7,21609.94
3,1,2800,562,0,17,2,562,562,2800
7,1,5000,198,0,8,2,36,198,5000
2,1,3500,200,0,1,2,200,200,3500
8,1,5000,20,0,1,2,20,20,5000
2,4,3000,5275,1,85,3,4074.78,3974.83,2260.57
12,2,20000,71,0,4,1,119.13,114.45,32238.83
11,2,5000,455,0,20,1,712.96,699.69,7688.88
3,1,2500,304,0,9,2,304,304,2500
12,1,5000,0,0,0,2,0,0,5000
10,1,6500,1715,0,28,2,1715,1715,6500
2,1,50000,150,0,4,2,150,150,50000
8,3,10000,25,0,3,6,28.35,29.41,11764.98
6,1,250,1346,1,60,2,1346,1346,250
10,2,500,15,0,1,1,23.79,23.53,784.29
9,1,40000,50,0,1,2,50,50,40000
2,2,5000,0,0,0,1,0,0,6852.04
12,2,2000,2051,1,46,1,3353.27,3306.09,3223.88
1,1,7000,7400,1,192,2,2022,7400,7000
7,3,5000,8392.25,1,327,6,6492.44,9579.76,5707.5
6,1,1000,1341,1,23,2,1341,1341,1000
3,1,10000,145,0,5,2,145,145,10000
12,1,5000,7099,1,115,2,7099,7099,5000
2,1,25000,361,0,11,2,361,361,25000
5,1,10000,242,0,5,2,242,242,10000
12,1,45650,0,0,0,2,0,0,45650
12,3,60000,50,0,1,6,0,56.34,67607.92
8,1,5000,46886,1,479,2,46886,46886,5000
2,1,50000,50400,1,136,2,50400,50400,50000
7,1,1000,2442,1,86,2,2442,2442,1000
8,1,5000,382,0,6,2,382,382,5000
7,4,8000,542,0,4,6,362.71,356.23,5257.97
2,1,9999,12850,1,110,2,12850,12850,9999
4,1,6000,6338,1,131,2,6338,6338,6000
3,1,1500,0,0,0,2,0,0,1500
5,2,10000,1672,0,67,1,967.41,2271.86,13587.69
3,1,5000,375,0,7,2,375,375,5000
3,1,50000,0,0,0,2,0,0,50000
1,1,50000,0,0,0,2,0,0,50000
5,1,7500,533,0,9,2,533,533,7500
2,1,15000,16029,1,334,2,16029,16029,15000
2,1,3000,3030,1,17,2,3030,3030,3000
1,1,12000,462,0,8,2,462,462,12000
5,4,19999,1083,0,7,6,1138.91,1105.71,20418.39
2,2,1700,220,0,3,1,353.51,344.4,2661.28
8,2,37000,146,0,2,1,188.55,189.48,48018.9
5,4,15000,80628,1,852,6,29151.76,57260.14,10652.65
8,1,2500,162,0,6,2,162,162,2500
2,1,5250,1.63,0,1,2,1.63,1.63,5250
3,1,500,755,1,30,2,755,755,500
4,1,1500,0,0,0,2,0,0,1500
10,1,1000,0,0,0,2,0,0,1000
3,1,5000,10300.5,1,85,2,10300.5,10300.5,5000
3,1,10000,10606.5,1,56,2,10606.5,10606.5,10000
3,1,15000,0,0,0,2,0,0,15000
10,1,300,55,0,1,2,55,55,300
5,1,50000,9756,0,143,2,9756,9756,50000
1,1,35000,800,0,3,2,800,800,35000
5,2,30000,795,0,45,1,1299.78,1246.75,47047.02
2,2,500,235,0,7,1,393.55,387.49,824.46
12,1,280000,5407,0,15,2,5407,5407,280000
5,1,10000,1704,0,67,2,551,1704,10000
10,1,1000,2945,1,42,2,2945,2945,1000
2,1,10000,400,0,10,2,400,400,10000
6,4,5000,52,0,2,3,47.63,47.8,4596.43
7,4,6000,120,0,2,3,96.35,96,4800
8,4,3500,0,0,0,3,0,0,3218.09
5,1,2500,2626,1,38,2,2626,2626,2500
12,1,50000,8422,0,40,2,8422,8422,50000
8,4,40000,0,0,0,6,0,0,4700.85
12,3,25000,60,0,1,6,67.85,64.13,26719.96
8,2,200,24551,1,790,1,39639.63,38795.57,316.04
8,1,30000,13263,0,41,2,15351,13263,30000
3,1,1800,39,0,3,2,39,39,1800
12,1,60000,501,0,11,2,501,501,60000
2,1,10000,10416,1,117,2,10416,10416,10000
4,1,7000,155,1,5,2,5,155,7000
12,1,200000,28,0,1,2,0,28,200000
2,1,750,0,0,0,2,0,0,750
12,1,20000,13543,0,143,2,472,13543,20000
1,1,500000,0,0,0,2,0,0,500000
8,2,20000,131,0,7,1,168.97,178,27175.39
1,4,9000,612,0,10,3,557.98,546.38,8035
5,1,85000,139412,1,895,2,139412,139412,85000
10,1,3500,3886,1,83,2,3886,3886,3500
1,1,8500,190,0,6,2,190,190,8500
5,1,5000,873,0,7,2,873,873,5000
2,1,500,0,0,0,2,0,0,500
5,1,50000,1636,0,12,2,1636,1636,50000
5,1,900,225,0,8,2,0,225,900
2,2,1000,1042,1,60,1,1597.29,1596.13,1531.79
7,1,1500,6,0,2,2,6,6,1500
2,1,50001,15680,0,62,2,15680,15680,50001
1,2,200,68,0,9,1,109.09,109.61,322.39
5,3,750,951,1,27,6,222.84,1010.82,797.18
1,1,2000,2076,1,19,2,2076,2076,2000
10,1,85000,10,0,1,2,0,10,85000
10,1,40000,25,0,1,2,25,25,40000
5,1,2,2,1,2,2,2,2,2
1,3,250,0,0,0,6,0,0,311.25
2,1,12750,25,0,1,2,25,25,12750
3,1,7500,10528,1,147,2,10528,10528,7500
11,2,40000,160,0,2,1,266.91,266.13,66532.49
5,1,100000,3105,0,17,2,3105,3105,100000
3,1,8500,8832.33,1,181,2,8832.33,8832.33,8500
9,1,1000,1085,1,22,2,1085,1085,1000
2,1,36000,180,0,3,2,180,180,36000
2,1,55000,450,0,8,2,450,450,55000
2,1,7000,446,0,17,2,446,446,7000
11,1,3000,3050,1,35,2,3050,3050,3000
9,1,1500,1670,1,35,2,1670,1670,1500
1,2,1000,0,0,0,1,0,0,1464.75
4,2,10600,0,0,0,1,0,0,18111.92
2,1,75000,75203,1,317,2,75203,75203,75000
3,1,800,502.6,0,11,2,502.6,502.6,800
5,1,15000,2131,0,12,2,578,2131,15000
1,1,10000,10,0,1,2,10,10,10000
3,1,2500,162,0,5,2,162,162,2500
3,2,5000,8000,1,133,1,12966.28,12655.62,7909.77
3,1,2000,5,0,1,2,5,5,2000
8,1,20000,264,0,2,2,0,264,20000
5,3,16000,108,0,6,5,45.05,114.93,17027.25
2,1,2800,2825.43,1,89,2,2825.43,2825.43,2800
3,1,2000,20,0,1,2,20,20,2000
7,3,25000,4833,0,92,6,5428.25,5422.6,28049.86
1,1,6500,380,0,7,2,380,380,6500
2,2,100000,635,0,12,1,962.78,977.89,153997.78
3,1,40000,700,0,10,2,175,700,40000
8,1,1000,582,0,15,2,582,582,1000
3,2,1000,1117,1,62,1,1850.8,1867.36,1671.77
2,2,3000,4295,1,46,1,6275.18,6257.19,4370.57
9,1,500,725,1,12,2,725,725,500
2,1,50000,50698,1,280,2,50698,50698,50000
9,4,1500,1877,1,16,4,1430.87,1501.72,1200.1
10,1,2000,2000,1,12,2,2000,2000,2000
5,1,550,20,0,1,2,20,20,550
3,1,5000,1961,0,27,2,1961,1961,5000
1,1,2500,0,0,0,2,0,0,2500
7,1,4500,81,0,5,2,81,81,4500
6,2,2000,0,0,0,1,0,0,3095.02
6,2,1000,1296,1,17,1,508.4,1767.71,1363.98
6,1,5000,135,0,3,2,135,135,5000
2,2,1500,1,0,1,1,1.52,1.54,2312.03
12,1,400000,34,0,1,2,34,34,400000
9,1,1650,2020,1,27,2,2020,2020,1650
11,1,5000,3084.65,0,53,2,3084.65,3084.65,5000
8,1,2500,0,0,0,2,0,0,2500
5,3,75000,1675,0,44,5,325.89,1878.35,84105.23
2,4,25000,1100,0,5,6,164,130.16,2958.16
1,1,20000,30,0,1,2,0,30,20000
11,4,5000,0,0,0,3,0,0,3528.33
3,1,6791,10168.82,1,310,2,10168.82,10168.82,6791
3,1,6500,1,0,1,2,1,1,6500
2,1,10000,25,0,1,2,25,25,10000
3,1,15000,2003,0,29,2,0,2003,15000
1,1,5000,5335,1,54,2,5335,5335,5000
2,4,25000,1,0,1,4,0,0.76,19037.47
3,1,4000,4510.86,1,56,2,4510.86,4510.86,4000
8,1,300,460,1,8,2,460,460,300
10,1,10000,0,0,0,2,0,0,10000
1,1,50000,55059,1,643,2,55059,55059,50000
3,1,6000,1770,0,25,2,1770,1770,6000
3,1,1000,0,0,0,2,0,0,1000
2,1,850,292,0,9,2,292,292,850
2,1,57000,195,0,8,2,195,195,57000
1,1,2500,110,0,2,2,110,110,2500
7,1,10000,4191,0,21,2,1090,4191,10000
1,2,3500,14101.01,1,667,1,2603.14,17593.71,4366.92
10,4,15000,2260,0,10,4,1708.84,1646.27,10926.57
4,1,30000,1270,0,34,2,1270,1270,30000
12,1,27000,104482,1,547,2,104482,104482,27000
2,1,33000,10,0,2,2,10,10,33000
5,1,9500,1528,0,41,2,1528,1528,9500
3,1,3000,35,0,2,2,35,35,3000
3,1,3000,0,0,0,2,0,0,3000
2,2,600,632,1,27,1,951.22,921.12,874.48
3,1,2800,753,0,22,2,753,753,2800
2,1,3000,4131,1,47,2,4131,4131,3000
2,1,18000,1025,0,11,2,1025,1025,18000
1,4,2500,0,0,0,4,0,0,2067.31
1,1,5500,1020,0,3,2,1020,1020,5500
2,2,40000,8530,0,143,1,13638.83,13379.97,62743.13
3,1,500,142,0,20,2,142,142,500
8,1,5000,122,0,4,2,101,122,5000
3,1,2000,0,0,0,2,0,0,2000
2,1,500,515,1,11,2,515,515,500
4,1,15000,1135,0,20,2,1135,1135,15000
1,1,100,521,1,31,2,521,521,100
10,1,100,250,1,23,2,250,250,100
7,2,2000,91,0,5,1,129.3,128.09,2815.08
9,2,1400,1954,1,112,1,3096.34,3103.46,2223.56
11,1,1513,70,0,2,2,70,70,1513
8,1,5000,3,0,3,2,0,3,5000
4,1,10000,10400,1,38,2,0,10400,10000
7,1,7500,3875,0,37,2,3875,3875,7500
2,1,3500,960,0,9,2,960,960,3500
4,1,50000,76,0,3,2,76,76,50000
2,2,2500,2719,1,92,1,4549.05,4483.4,4122.28
11,1,3500,3680,1,30,2,3680,3680,3500
8,1,5000,241,0,3,2,241,241,5000
2,4,3862,0,0,0,3,0,0,2960.75
1,1,3000,899,0,17,2,899,899,3000
1,1,25000,52026.59,1,1620,2,52026.59,52026.59,25000
10,2,7500,0,0,0,1,0,0,9721.83
12,2,12000,34133.37,1,1670,1,56570.18,57557.58,20235.06
10,3,29000,0,0,0,6,0,0,31578.03
3,4,5000,0,0,0,3,0,0,3767.61
4,1,6000,6184,1,57,2,6184,6184,6000
7,1,2500,2575,1,35,2,2575,2575,2500
2,1,1500,1616.03,1,18,2,1616.03,1616.03,1500
2,1,14982,15281,1,95,2,15281,15281,14982
2,4,900000,21916,0,46,4,19256.88,19655.61,807174.89
8,1,5000,5015,1,51,2,5015,5015,5000
5,1,7500,9904,1,139,2,629,9904,7500
5,2,10000,26155,1,773,1,41035.75,39669.66,15167.14
5,1,3500,6808,1,162,2,2850,6808,3500
5,1,11800,5185,0,49,2,1803,5185,11800
9,2,10000,110,0,4,1,184.76,182.54,16594.76
1,1,3000,326,0,10,2,326,326,3000
12,4,25000,1400,0,30,3,1112.15,1158.27,20683.38
2,1,10000,11100,1,92,2,11100,11100,10000
3,1,6000,0,0,0,2,0,0,6000
3,1,1500,5,0,1,2,5,5,1500
5,4,25000,29375,1,153,3,789.75,24302.97,20683.38
2,1,60000,47706,0,146,2,510,47706,60000
7,1,50000,12560,0,172,2,12560,12560,50000
12,1,50000,1102,0,8,2,327,1102,50000
8,1,10000,10,0,2,2,10,10,10000
10,1,3000,4340,0,102,2,174,4340,3000
3,1,16000,17777.1,1,242,2,17777.1,17777.1,16000
10,1,7500,755,0,14,2,755,755,7500
7,1,40000,136361.6,1,1667,2,136361.6,136361.6,40000
10,2,50,65,1,4,1,110.13,111.43,85.72
5,2,5000,11895,1,503,1,18709.45,18457.31,7758.43
7,1,4250,2465,0,76,2,2465,2465,4250
5,4,19000,295,0,7,3,263.91,254.75,16407.6
2,1,40000,40976,1,127,2,40976,40976,40000
3,3,3000,5052.11,1,88,5,5663.27,5740.19,3408.59
5,1,30000,1,0,1,2,1,1,30000
9,1,30000,95,0,3,2,95,95,30000
5,1,9750,1256,0,14,2,1256,1256,9750
9,1,10000,117,0,10,2,117,117,10000
5,1,30000,2852,0,14,2,0,2852,30000
9,1,1000,1460,1,38,2,1460,1460,1000
9,1,5000,5935.13,1,106,2,5935.13,5935.13,5000
13,1,7500,7581,1,31,2,40,7581,7500
7,1,30000,268801.94,1,2213,2,268801.94,268801.94,30000
3,1,10000,80,0,4,2,80,80,10000
7,1,25000,2651,0,31,2,1275,2651,25000
7,4,15000,2739,0,31,4,2508.8,2536.11,13888.89
12,1,30000,0,0,0,2,0,0,30000
8,2,1500,5,1,1,1,0,6.82,2045.97
12,3,10000,4973,0,30,5,5550.42,5439.97,10939
5,1,25000,18458,0,48,2,18458,18458,25000
1,1,1500,8454,1,222,2,8454,8454,1500
8,1,25000,27190,1,169,2,4170,27190,25000
12,1,1000,100,0,1,2,100,100,1000
6,1,50000,1,0,1,2,0,1,50000
4,1,10000,1,0,1,2,1,1,10000
7,3,500,0,0,0,6,0,0,580.25
10,1,350,65,0,2,2,65,65,350
2,1,150000,49553,0,238,2,49553,49553,150000
9,1,1000,0,0,0,2,0,0,1000
3,1,1500,0,0,0,2,0,0,1500
1,1,1600,150,0,2,2,0,150,1600
4,1,3000,3887,1,58,2,3887,3887,3000
3,1,5800,0,0,0,2,0,0,5800
4,1,10000,20,0,1,2,20,20,10000
1,1,2000,0,0,0,2,0,0,2000
11,1,15000,0,0,0,2,0,0,15000
12,1,15000,91,0,6,2,30,91,15000
11,1,28000,33191,1,185,2,33191,33191,28000
3,1,10000,25,0,1,2,25,25,10000
7,1,9999,10365,1,131,2,4040,10365,9999
8,1,3950,25,0,1,2,25,25,3950
10,1,3000,3001,1,25,2,3001,3001,3000
7,2,1000,36,0,8,1,54.62,53.68,1491.2
1,1,85000,0,0,0,2,0,0,85000
2,1,100000,0,0,0,2,0,0,100000
5,1,500,576,1,13,2,576,576,500
1,1,300,40,0,2,2,40,40,300
8,1,2500,3105,1,28,2,3105,3105,2500
1,1,2000,2346,1,40,2,2346,2346,2000
10,1,300,0,0,0,2,0,0,300
2,1,10000,2800,0,3,2,2800,2800,10000
2,1,600,688,1,28,2,688,688,600
1,2,3500,1409,0,81,1,1951.6,2016.23,5008.37
7,1,6500,8076,1,242,2,8076,8076,6500
7,4,350000,2986,0,25,6,338.75,360.48,42253.18
2,1,5000,0,0,0,2,0,0,5000
6,2,2000,0,0,0,1,0,0,3213.26
2,1,75000,33,0,2,2,33,33,75000
1,1,31,435,1,48,2,435,435,31
4,1,60000,70,0,5,2,70,70,60000
7,1,60000,180,0,6,2,180,180,60000
5,1,250,15,0,1,2,15,15,250
5,2,12000,640,0,10,1,1008.46,971.3,18211.9
7,3,9200,25319,1,418,6,6544.46,28296.66,10281.97
5,1,25000,815,0,11,2,815,815,25000
3,1,5000,382,0,12,2,382,382,5000
12,4,1500,120,0,2,4,105.42,98.15,1226.89
1,1,2000,70,0,4,2,70,70,2000
3,2,12500,0,0,0,1,0,0,19200.93
12,1,15000,1316,0,32,2,430,1316,15000
7,1,20000,120,0,4,2,120,120,20000
7,2,5000,0,0,0,1,0,0,7841.17
1,1,2000,2856,1,58,2,2856,2856,2000
2,2,30015,0,0,0,1,0,0,46750.88
3,1,3000,6533,1,236,2,6533,6533,3000
2,4,4000,0,0,0,4,0,0,3245.96
1,1,500,600,1,12,2,600,600,500
2,1,2800,0,0,0,2,0,0,2800
2,1,15000,26100,1,303,2,26100,26100,15000
1,1,8000,4943,0,54,2,4943,4943,8000
8,1,20000,0,0,0,2,0,0,20000
1,1,10000,1117,0,35,2,310,1117,10000
3,1,1000,0,0,0,2,0,0,1000
3,1,1500,101,0,2,2,0,101,1500
7,1,10000,797,0,48,2,797,797,10000
2,1,700,725,1,25,2,130,725,700
10,1,8299,2169,0,41,2,2169,2169,8299
8,2,200,0,0,0,1,0,0,342.87
4,1,12000,12662,1,110,2,12662,12662,12000
10,1,5795,0,0,0,2,0,0,5795
1,4,5500,6492.2,1,143,3,1217.58,4833.02,4094.39
8,1,10000,510,0,12,2,510,510,10000
9,1,5000,1152,0,18,2,1152,1152,5000
7,2,10000,10561,1,513,1,15761.53,15967.64,15119.44
10,2,500,3762,1,151,1,6318.11,6407.66,851.63
3,1,4000,1970,0,54,2,1970,1970,4000
4,4,45000,45176,1,407,4,5271.81,34678.74,34543.64
5,1,2850,31,0,3,2,31,31,2850
10,1,2000,2203,1,38,2,2203,2203,2000
2,1,1000,1496,1,23,2,1496,1496,1000
1,3,4000,5430,1,161,6,5663.34,6011.03,4428.01
9,1,1000,1057,1,11,2,1057,1057,1000
4,1,15000,18056,1,231,2,18056,18056,15000
1,2,3500,612,0,32,1,1007.26,981.29,5611.94
11,1,2135,20,0,2,2,20,20,2135
8,1,1500,73,0,3,2,73,73,1500
2,1,85000,22,0,2,2,22,22,85000
5,1,40000,0,0,0,2,0,0,40000
3,1,3500,1,0,1,2,1,1,3500
3,1,1800,161,0,10,2,161,161,1800
1,1,900,388.2,0,21,2,130.2,388.2,900
1,1,20000,2297,0,33,2,2297,2297,20000
3,4,1100,0,0,0,4,0,0,892.93
3,1,5000,0,0,0,2,0,0,5000
7,1,15000,4197,0,39,2,297,4197,15000
1,1,3000,3070,1,38,2,3070,3070,3000
2,1,5000,5135.01,1,58,2,268,5135.01,5000
7,1,15000,573,0,16,2,573,573,15000
6,1,3500,3548,1,36,2,350,3548,3500
3,1,7500,7875.97,1,105,2,7875.97,7875.97,7500
5,1,15000,17824,1,257,2,17824,17824,15000
3,1,2500,1415,0,16,2,1415,1415,2500
7,1,150,510,1,25,2,510,510,150
10,1,5000,5560,1,52,2,5560,5560,5000
9,1,5000,5145,1,103,2,5145,5145,5000
12,1,30000,492,0,11,2,492,492,30000
9,1,10,19,1,1,2,19,19,10
8,1,18000,1990,0,22,2,1990,1990,18000
8,3,3000,855,0,12,6,15.89,901.25,3162.29
5,1,31500,1,0,1,2,1,1,31500
4,1,7000,8845,1,172,2,8845,8845,7000
12,4,20000,1616,0,38,3,1484.41,1443.24,17861.93
12,2,5000,5040,1,42,1,151.87,6488.74,6437.24
7,1,4200,9469,1,266,2,9282,9469,4200
10,1,2000,2000,1,14,2,2000,2000,2000
13,2,7000,7635,1,129,1,12635.92,12242.05,11223.88
3,1,10000,0,0,0,2,0,0,10000
1,4,6000,1670,0,4,6,190.71,198.93,714.71
5,1,5000,0,0,0,2,0,0,5000
1,1,7000,12851,1,66,2,12851,12851,7000
1,2,25000,0,0,0,1,0,0,35717.86
2,1,10000,1110,0,20,2,1085,1110,10000
7,1,3000,4107,1,80,2,836,4107,3000
8,3,20000,0,0,0,6,0,0,22385.89
3,1,7500,10111,1,104,2,10111,10111,7500
12,4,30000,45041.14,1,141,3,40837.57,40625.18,27058.72
7,3,39990,0,0,0,5,0,0,43445.2
4,4,50000,20,0,1,6,0,14.34,35857.72
7,1,500,0,0,0,2,0,0,500
8,1,500,80,0,4,2,80,80,500
7,1,950000,8596474.58,1,63416,2,8596474.58,8596474.58,950000
6,1,500,1084.79,1,28,2,1084.79,1084.79,500
2,1,1500,1548,1,36,2,1548,1548,1500
2,1,150000,162882.47,1,1869,2,162882.47,162882.47,150000
3,1,6000,1436,0,23,2,1436,1436,6000
4,1,9800,0,0,0,2,0,0,9800
3,1,5000,5019,1,56,2,5019,5019,5000
5,1,1500,48296,1,1349,2,815,48296,1500
8,4,750,158,0,6,6,126.27,125.16,594.11
2,1,14850,2599.5,0,31,2,2599.5,2599.5,14850
8,1,4840,262,0,15,2,262,262,4840
2,1,235000,955,0,9,2,955,955,235000
3,1,50000,30,0,1,2,30,30,50000
2,1,4000,400,0,6,2,400,400,4000
1,1,6500,8220.37,1,155,2,8220.37,8220.37,6500
1,1,1000,1452,1,23,2,350,1452,1000
1,1,1000,1690,1,38,2,1690,1690,1000
1,1,200,1308,1,62,2,1308,1308,200
2,2,10000,2059,0,49,1,3177.23,3156.72,15331.31
3,1,1000,1,0,1,2,1,1,1000
1,1,300,305,1,15,2,305,305,300
7,1,25000,1673,0,32,2,1673,1673,25000
7,1,40000,279915,1,5051,2,279915,279915,40000
2,1,130000,536,0,9,2,536,536,130000
3,1,560000,0,0,0,2,0,0,560000
11,4,1000,1011,1,6,3,768.85,793.07,784.44
5,1,1370,124,0,4,2,124,124,1370
5,1,3000,0,0,0,2,0,0,3000
9,1,650,690,1,16,2,690,690,650
10,1,500,40,0,3,2,40,40,500
1,1,5000,7195,1,88,2,1239,7195,5000
3,1,7000,7587,1,158,2,7587,7587,7000
3,3,5000,25,0,2,6,27.66,27.84,5568.98
10,4,700,80,0,5,4,62.29,62.69,548.55
4,1,600,260,0,15,2,190,260,600
7,4,35000,25,0,1,3,22.94,23.27,32573.29
10,1,1500,1520,1,53,2,1520,1520,1500
2,1,500,640,1,15,2,640,640,500
10,3,200,471,1,29,6,221.6,499.68,212.18
3,1,300,4,0,1,2,4,4,300
1,1,2500,0,0,0,2,0,0,2500
12,4,30000,31988,1,83,3,2090.18,24846.98,23302.78
7,1,8500,1270,0,62,2,1270,1270,8500
11,1,2500,416,0,12,2,416,416,2500
13,1,4500,5782,1,60,2,5782,5782,4500
2,1,35000,6497,0,115,2,2068,6497,35000
8,1,16000,2363,0,20,2,2363,2363,16000
8,2,1000,1847,1,59,1,2875.46,2976.54,1611.55
10,1,3412,0,0,0,2,0,0,3412
11,1,150,667,1,15,2,667,667,150
3,1,15000,0,0,0,2,0,0,15000
5,1,500,972,1,54,2,972,972,500
7,1,2500,416,0,8,2,147,416,2500
9,2,1200,1501,1,51,1,2548.02,2525.53,2019.08
12,1,6000,870,0,3,2,870,870,6000
10,1,8500,90,0,1,2,90,90,8500
6,1,500,107,0,6,2,107,107,500
4,1,13000,800,0,7,2,800,800,13000
4,1,8000,0,0,0,2,0,0,8000
3,1,515,790,1,30,2,790,790,515
10,1,18000,39073,1,939,2,39073,39073,18000
12,1,40000,40,0,2,2,20,40,40000
12,1,1999,0,0,0,2,0,0,1999
2,1,10000,100,0,3,2,100,100,10000
12,1,3500,2450,0,27,2,2450,2450,3500
13,1,2700,400,0,5,2,25,400,2700
1,1,3800,275,0,4,2,275,275,3800
1,4,85000,30520,0,76,6,3522.22,3551.85,9892.12
10,1,1000,0,0,0,2,0,0,1000
12,1,2000,1637,0,10,2,1637,1637,2000
7,1,42000,21220,0,398,2,21220,21220,42000
1,1,4000,7264,1,193,2,1406,7264,4000
12,4,55000,14150,0,44,4,10866.29,10826.32,42081.1
8,1,10000,1310,0,7,2,0,1310,10000
2,1,8000,15206,1,140,2,15206,15206,8000
1,1,1200,138,0,5,2,138,138,1200
10,1,400,576,1,10,2,0,576,400
7,4,6000,1415,0,66,3,1061.69,1058.18,4486.99
9,1,4000,4216,1,31,2,4216,4216,4000
2,1,1300,108,0,1,2,0,108,1300
7,1,15000,20998,1,253,2,20998,20998,15000
7,1,1400,0,0,0,2,0,0,1400
8,2,500,550,1,18,1,190.21,747.32,679.38
5,1,150000,383,0,20,2,383,383,150000
8,3,70000,100,0,1,6,0,111.58,78105.82
3,1,6500,6547,1,65,2,6547,6547,6500
3,1,100,340,1,6,2,340,340,100
8,1,750,55,0,1,2,55,55,750
3,1,400,152,0,2,2,152,152,400
1,1,20000,0,0,0,2,0,0,20000
